accession	gene_a	gene_b	n_pair	rho	p_value	fdr	edge_significant	edge_direction	boundary
GSE130970	LIMD1	VCAN	78	-0.04078200280731926	0.7229572014507042	0.7707745712696739	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	LMNA	VCAN	78	0.29839780472691857	0.007964362799591512	0.0166952487794254	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	MRTFA	VCAN	78	0.23142680104705415	0.04148265566163597	0.0692152681349793	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	MRTFB	VCAN	78	0.14275597819901614	0.21246042992381536	0.27705485385801276	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	RAC1	VCAN	78	0.39225331630394916	3.825620697665513e-4	0.001255062190674248	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	SRF	VCAN	78	0.2256604155338332	0.046977227261416905	0.07700195290830635	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	COL1A2	78	0.832395452648617	3.588643442516292e-21	1.2325609977565573e-18	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	COL3A1	78	0.7903362460324483	7.734099205520788e-18	1.27899085009816e-15	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	COL5A1	78	0.8319907940161103	3.9019858380808925e-21	1.2444547690736561e-18	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	COL5A2	78	0.44399903893574766	4.664467890327525e-5	2.0847696827139538e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	COL6A1	78	0.532568697125659	5.198357325864521e-7	4.533333097653336e-6	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	COL6A2	78	0.5821646707722655	2.2623015912578608e-8	2.9160513077382475e-7	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	COL6A3	78	0.6281945902199065	7.424715774221352e-10	1.5701120515525717e-8	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	DCN	78	0.6376281945902197	3.433991280750794e-10	7.985818264870987e-9	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	FN1	78	0.2658480759746582	0.018647575711782282	0.035049822443736736	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	LAMA2	78	0.6128934356782456	2.4574095490582937e-9	4.2693905200565296e-8	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	LAMB1	78	0.24005108815235393	0.03426799650748221	0.058421765714359704	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	LUM	78	0.6499197005526118	1.2075061300721026e-10	3.0985717648114585e-9	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	POSTN	78	-0.0408325851363826	0.7226274882600086	0.770607053995925	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	CCL2	COL1A1	78	0.5060129743674046	2.289300416001342e-6	1.599644187393739e-5	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	CXCL8	78	0.5651942993715144	7.007413997439266e-8	7.795867926373484e-7	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	IL6	78	0.23032952055046688	0.042485004543817456	0.0707027749862635	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	NFKB1	78	0.33236383869295255	0.0029492758518779943	0.007091285233513863	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	NFKBIA	78	0.2210574235890691	0.05178217695823175	0.08367984803420368	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	RELA	78	0.10259360892272282	0.37142087862334006	0.44306551510906045	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	ACTA2	COL1A1	78	0.3797088986962404	6.064241033995958e-4	0.0018520407809023225	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	CNN1	COL1A1	78	0.024115125380948163	0.834002590784684	0.8645975314264253	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	MYL9	78	0.4472363079958016	4.041713976701591e-5	1.854702251384646e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	MYLK	78	0.03653308716599855	0.7508276137803012	0.7944183164760769	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	PXN	78	0.31033523438586724	0.005689121817519024	0.012470264563192167	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	RHOA	78	0.47892613715398513	9.181493196271411e-6	5.229000908335695e-5	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	ROCK1	78	0.30689563600956	0.006276901811690333	0.01361436102570655	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	ROCK2	78	-0.0038316114265481344	0.9734404246796409	0.9789215081519361	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	TAGLN	78	0.5326698617837857	5.16781968124277e-7	4.515521502299211e-6	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	TLN1	78	0.5251583859178794	7.962580626132992e-7	6.452436024625011e-6	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	VASP	78	0.4473627638184599	4.019033983882515e-5	1.846192051238213e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	VCL	78	0.4489561071839552	3.7432237495160253e-05	1.7428043838987542e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	ZYX	78	0.5818105944688222	2.317832685054558e-8	2.948468073723248e-7	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	SERPINE1	78	0.25861480291860034	0.022243130242317073	0.04058666797382335	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	SMAD2	78	0.3766233766233766	6.773036095478117e-4	0.002032366005800389	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	SMAD3	78	0.2819585477813325	0.01238597417293505	0.024503045938039432	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	SMAD4	78	-0.013821621416558122	0.9044006488169871	0.9236388144940182	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	TGFB1	78	0.5405101227886037	3.254189093072616e-7	3.0589377474882593e-6	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	TGFBR1	78	0.3903564789640738	4.106445359451974e-4	0.00133834149853672	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	TGFBR2	78	0.40932485236282695	1.983376835033775e-4	7.188131143202764e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	THBS1	78	0.6411183752955903	2.5643624729939255e-10	6.0903608733605734e-9	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	AMOTL2	COL1A1	78	0.3791019107474803	6.1980858403782e-4	0.0018877526110019551	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	ANKRD1	COL1A1	78	0.4895355161726068	5.404511701623586e-6	3.3376410439487295e-5	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	TEAD1	78	0.1400245324295957	0.22143109579093048	0.28724283634703796	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	TEAD2	78	0.3387625033194653	0.0024148579956873215	0.005993519149941018	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	TEAD3	78	0.2996117806244388	0.007701217150125801	0.01621978046005269	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	TEAD4	78	0.3111698428154124	0.005554052831617819	0.01221618024294264	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	WWTR1	78	0.4737414484249926	1.1820404262397441e-5	6.531943692030269e-5	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	YAP1	78	0.5211117995928121	1.0007827130548025e-6	7.812053870261702e-6	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	ACTB	COL1A1	78	0.5527257552574006	1.5457463834505505e-7	1.5902667285960158e-6	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	CAV1	COL1A1	78	0.4031285170525676	2.527728714392357e-4	8.789960054331679e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	CFL1	COL1A1	78	0.44579471161749634	4.3088160010595876e-5	1.9591510636182344e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	FLNA	78	0.6546744394845659	7.956290760640222e-11	2.206511692314198e-9	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	FLNB	78	0.25391064631570953	0.02488571942357942	0.04471417997033485	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	PFN1	78	0.4398512879525537	5.592800107324292e-5	2.4221001434726442e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	FERMT2	78	-0.2180983573388636	0.05507867300146235	0.08822348549209948	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	ITGA1	78	0.11549210283387495	0.3139804820505171	0.3867373385808438	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE130970	COL1A1	ITGA2	78	0.10360525550398966	0.36669776576687496	0.43848567866874577	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
